Date,Furnace,SP_Power,Avg_Load,Ore_qty,Flux_qty,Reductant_qty,Additive_qty,Cr%,Cr recovery,Cr_recovery_pct,Total_Charge,Ore_fraction,Flux_fraction,Reductant_fraction,Additive_fraction,Reductant_Ore_ratio,Flux_Ore_ratio,Additive_Total_ratio,Flux_Reductant_ratio,Power_per_Charge,Power_per_Ore,Load_Power_ratio,Power_per_Load,Energy_Intensity,Ore_Cost,Flux_Cost,Reductant_Cost,Additive_Cost,Total_Material_Cost,Power_Cost,Est_Metal_kg,Material_Cost_per_ton,Power_Cost_per_ton,Total_Cost_per_ton,Cost_per_Cr_recovery,Material_Cost_Fraction,Reductant_Cost_Fraction,Power_Load_interaction,Ore_Reductant_interaction,Flux_Ore_interaction,Power_Ore_interaction,Cr_deviation,Cr_deviation_abs,Cr_normalized,Cr_in_spec,Power_Efficiency_Score,Recovery_Efficiency_Score,Cost_Efficiency_Score,Overall_Efficiency_Score,Reductant_Ore_OK,Flux_Ore_OK,Power_OK,Recovery_OK,All_Constraints_OK,Fur_Fur_1,Fur_Fur_2,Fur_Fur_3,Fur_Fur_4,Fur_Fur_5,Furnace_Num,Date_parsed,Day_of_Week,Day_of_Month,Month,Week_of_Year
05-08-2025 00:00,Fur_2,3688,5.45,86.414,15.837,19.951,16.1,55.27,85.91%,85.91,138.302,0.6248210438026927,0.11451027461641915,0.144256771413284,0.11641191016760424,0.23087693856461988,0.18326891263835823,0.11641191016760424,0.7937947574660539,26.666281037150586,42.67826923093169,1.477765726681128,676.6971235418122,145.3312316524707,388.863,44.343599999999995,359.118,56.35000000000001,848.6745999999999,130647.40000000001,48.405699999999996,17532.534391610905,2699008.5878315987,2723041.1222232096,31331.73538399735,0.006453991897336833,0.4231515824793154,20099.600000000002,1724.045714,1368.538518,318694.832,-2.729999999999997,2.729999999999997,0.35133333333333355,0,0.18666666666666665,0.1299999999999995,1.0,0.32099999999999973,1,1,1,1,1,False,True,False,False,False,2.0,2025-08-05,1,5,8,32
05-08-2025 00:00,Fur_3,3690,5.53,92.398,16.796,19.03,22.9,50.28,76.98%,76.98,151.124,0.6114052036738042,0.11114052036738042,0.12592308303115324,0.15153119292766204,0.2059568366635984,0.18177882441417753,0.15153119292766204,0.8826063645503748,24.417035017601442,39.935928916903734,1.4986449864498645,667.2693187578085,135.02620364733596,415.791,47.0288,342.54,80.14999999999999,885.5097999999999,132637.05000000002,52.89339999999999,16741.404409623887,2507629.4963076687,2530870.9007172924,32455.384723227653,0.00663191150114544,0.38682801703606223,20405.7,1758.33394,1551.916808,340948.62,-7.719999999999999,7.719999999999999,0.01866666666666674,0,0.18333333333333335,0.0,1.0,0.255,1,1,1,0,0,False,False,True,False,False,3.0,2025-08-05,1,5,8,32
05-08-2025 00:00,Fur_4,3687,4.51,73.803,15.181,15.6,15.8,52.02,83.25%,83.25,120.38399999999999,0.6130631977671451,0.12610479797979798,0.12958532695374803,0.1312466772993089,0.21137351853754566,0.20569624262297953,0.1312466772993089,0.9731409632601947,30.626993620414677,49.95731813127762,1.2232167073501492,817.5164484442465,138.1277412280702,332.1135,42.5068,280.8,55.300000000000004,710.7203,108084.405,42.13439999999999,16867.934514316094,2565229.479949875,2588597.414464191,30725.191863076452,0.006532648388796883,0.39509213399420284,16628.37,1151.3267999999998,1120.403343,272111.66099999996,-5.979999999999997,5.979999999999997,0.13466666666666688,0,0.18833333333333335,0.0,1.0,0.2565,1,0,1,0,0,False,False,False,True,False,4.0,2025-08-05,1,5,8,32
05-08-2025 00:00,Fur_5,3688,4.5,71.41,14.597,15.065,14.3,52.89,87.29%,87.29,115.37199999999999,0.6189543390077316,0.1265211663141837,0.13057760981867353,0.12394688485941131,0.21096484790694794,0.20441114403569327,0.12394688485941131,0.968934552344205,31.966161633671952,51.645427088006905,1.220173535791757,819.5553734321392,143.8477273515238,321.34499999999997,40.871599999999994,271.17,50.050000000000004,683.4366,107874.0,40.380199999999995,16925.042471310197,2671457.793671156,2694882.836142466,30523.081165958385,0.0062956221278349525,0.3967741850524248,16596.0,1075.79165,1042.37177,263360.08,-5.109999999999999,5.109999999999999,0.1926666666666667,0,0.18666666666666665,0.327142857142858,1.0,0.41957142857142904,1,0,1,1,0,False,False,False,False,True,5.0,2025-08-05,1,5,8,32
06-08-2025 00:00,Fur_1,3736,5.11,77.923,16.058,17.434,11.4,55.17,88.53%,88.53,122.815,0.6344746162927981,0.13074950128241664,0.14195334446118146,0.0928225379636038,0.2237336829468362,0.20607522546519993,0.0928225379636038,0.9210737110775661,30.419737002809104,47.94476537165195,1.3677730192719486,731.1153168071786,155.44485608435454,350.6535,44.962399999999995,313.812,39.9,749.3279,124091.24,42.98524999999999,17432.20988594925,2886833.0415665843,2910765.2514525335,32511.619026611566,0.006002278847371376,0.4187912928372212,19090.960000000003,1358.5095820000001,1251.287534,291120.328,-2.8299999999999983,2.8299999999999983,0.3446666666666668,0,0.10666666666666669,0.5042857142857144,0.9852179916053289,0.481186455463923,1,0,1,1,0,True,False,False,False,False,1.0,2025-08-06,2,6,8,32
06-08-2025 00:00,Fur_2,3734,5.8,93.569,18.665,21.518,14.1,55.4,81.96%,81.96,147.852,0.6328558288017747,0.12624110597083568,0.1455374293212131,0.09536563590617644,0.2299693249904421,0.1994784576143973,0.09536563590617644,0.8674132880651877,25.254984714444173,39.90637882304632,1.553294054633101,643.792992449484,146.47891134377622,421.0605,52.26199999999999,387.324,49.35,909.9965000000001,140771.8,51.7482,17585.085085085087,2720322.639241558,2744407.724326643,33081.09600200872,0.006422818756395428,0.42563240627848564,21657.2,2013.417742,1746.465385,349386.646,-2.6000000000000014,2.6000000000000014,0.35999999999999993,0,0.10999999999999999,0.0,1.0,0.233,1,1,1,0,0,False,True,False,False,False,2.0,2025-08-06,2,6,8,32
06-08-2025 00:00,Fur_3,3734,5.75,97.14,17.915,20.33,22.7,52.41,76.98%,76.98,158.08499999999998,0.6144795521396718,0.11332510990922606,0.12860170161621912,0.14359363633488315,0.20928556506809176,0.18442453999974737,0.14359363633488315,0.8812099910865719,23.620204320460516,38.43936546799088,1.5399035886448849,649.3911914102275,135.81617484264797,437.13,50.16199999999999,365.93999999999994,79.45,932.682,139558.25,55.32974999999999,16856.79042468112,2522300.389934891,2545657.180359572,32645.00103051516,0.006638734519890579,0.3923523773376134,21470.5,1974.8562,1740.2631,362720.76,-5.590000000000003,5.590000000000003,0.16066666666666643,0,0.10999999999999999,0.0,1.0,0.233,1,1,1,0,0,False,False,True,False,False,3.0,2025-08-06,2,6,8,32
06-08-2025 00:00,Fur_4,3732,5.28,85.822,16.617,18.359,15.5,53.1,84.34%,84.34,136.298,0.6296644118035482,0.12191668256320709,0.1346975010638454,0.1137214045693994,0.2139195053259129,0.19362167983009393,0.1137214045693994,0.9051146083602261,27.381179474387004,43.485352899194226,1.414790996784566,706.8180479511273,144.57262762476338,386.199,46.5276,330.46200000000005,54.25,817.4386000000001,128082.24,47.704299999999996,17135.53285552875,2684920.2273170347,2708555.7601725636,31738.40825137759,0.006341665152918388,0.40426522554721545,19704.96,1575.6060980000002,1426.104174,320287.704,-4.899999999999999,4.899999999999999,0.20666666666666675,0,0.11333333333333329,0.0,1.0,0.23399999999999999,1,1,1,0,0,False,False,False,True,False,4.0,2025-08-06,2,6,8,32
06-08-2025 00:00,Fur_5,3736,5.29,85.799,16.602,18.372,15.5,52.47,81.36%,81.36,136.27300000000002,0.6296111482098434,0.12182897565915476,0.1348176087706295,0.11374226736037217,0.21412836729882204,0.19349875647153514,0.11374226736037217,0.9036576908525097,27.415555539248416,43.54363053714343,1.4159528907922911,706.2380517508409,145.0282888026241,386.0955,46.4856,330.696,54.25,817.5271,128462.36,47.695550000000004,17140.53197835018,2693382.5063344482,2717023.0383127984,32989.59492851868,0.00632369905589127,0.40450769154930766,19763.44,1576.299228,1424.4349980000002,320545.064,-5.530000000000001,5.530000000000001,0.1646666666666666,0,0.10666666666666669,0.0,1.0,0.232,1,1,1,0,0,False,False,False,False,True,5.0,2025-08-06,2,6,8,32
07-08-2025 00:00,Fur_1,3699,6.32,102.001,18.187,22.213,10.2,54.92,86.34%,86.34,152.601,0.6684163275470016,0.1191800840099344,0.14556261099206427,0.06684097745099966,0.2177723726456371,0.1783021717600595,0.06684097745099966,0.8187547463757824,24.23968388149488,36.26434999397702,1.7085698837523657,585.2847175182409,153.19480213104762,459.0045,50.9236,399.834,35.699999999999996,945.4621000000001,151954.92,53.410349999999994,17701.8517946428,2845046.3252908853,2869248.177085528,32851.47901403169,0.006183516921374652,0.42289796703643645,23377.68,2265.7482130000003,1855.0921870000002,377301.699,-3.0799999999999983,3.0799999999999983,0.3280000000000001,0,0.16833333333333333,0.19142857142857192,0.9925604741070191,0.3447263805356898,1,1,1,1,1,True,False,False,False,False,1.0,2025-08-07,3,7,8,32
07-08-2025 00:00,Fur_2,3697,8.81,140.438,25.827,30.835,18.9,54.51,88.53%,88.53,216.0,0.6501759259259259,0.11956944444444445,0.14275462962962962,0.0875,0.21956307965391791,0.18390321576850133,0.0875,0.8375871302874289,17.11574074074074,26.32478370295231,2.3830132539897213,419.6367287586006,150.78967592592593,631.971,72.3156,555.03,66.14999999999999,1325.4666000000002,211708.70500000002,75.6,17532.626984126986,2800379.695767196,2824412.3227513228,31547.105135165002,0.006221849715681951,0.4187431052581784,32570.570000000003,4330.4057299999995,3627.0922259999998,519199.28599999996,-3.490000000000002,3.490000000000002,0.3006666666666665,0,0.17166666666666663,0.5042857142857144,1.0,0.5036428571428573,1,1,1,1,1,False,True,False,False,False,2.0,2025-08-07,3,7,8,32
07-08-2025 00:00,Fur_3,3800,5.97,61.2,9.88,13.069,12.8,53.43,77.79%,77.79,96.949,0.6312597344995823,0.10190925125581492,0.13480283447998434,0.13202817976461853,0.21354574814467733,0.16143790585885776,0.13202817976461853,0.755987393374597,39.19586586762112,62.09150225340682,1.5710526315789475,636.5158062787594,233.9993192296981,275.40000000000003,27.664,235.24200000000002,44.800000000000004,583.106,147459.0,33.93215,17184.46959594367,4345701.64283725,4369386.112433193,55456.099916654304,0.0039387848211237956,0.40342922213113913,22686.0,799.8228000000001,604.6560000000001,232560.0,-4.57,4.57,0.22866666666666666,0,0.0,0.0,0.7272542908474999,0.14545085816949999,1,1,1,0,0,False,False,True,False,False,3.0,2025-08-07,3,7,8,32
07-08-2025 00:00,Fur_4,3696,6.32,104.28,19.936,22.828,15.7,51.59,83.53%,83.53,162.744,0.6407609497124318,0.12249913975323207,0.14026938013075751,0.09647053040357863,0.21891062314048118,0.1911775969392252,0.09647053040357863,0.8733134364239777,22.710514673352012,35.44303763480018,1.70995670995671,584.8100340490452,143.53045273558473,469.26,55.8208,410.904,54.949999999999996,990.9348,151831.68,56.96039999999999,17396.90732508901,2665565.5508037163,2689462.4581288053,31816.662227952267,0.006484215711770429,0.41466300305529685,23358.72,2380.50384,2078.92608,385418.88,-6.409999999999997,6.409999999999997,0.10600000000000023,0,0.17333333333333334,0.0,1.0,0.252,1,1,1,0,0,False,False,False,True,False,4.0,2025-08-07,3,7,8,32
07-08-2025 00:00,Fur_5,3697,7.02,106.827,20.381,23.367,13.8,52.45,88.17%,88.17,164.375,0.6498980988593156,0.12399087452471483,0.14215665399239544,0.08395437262357415,0.21873683414551723,0.19078509935891583,0.08395437262357415,0.8722129125598959,22.49125475285171,34.60735549432863,1.8988368947795509,526.638101618504,157.888608365019,480.7215,57.06679999999999,420.606,48.300000000000004,1006.6942999999999,168694.11,57.53124999999999,17498.217055947855,2932217.0124932104,2956215.2295491584,33152.57630984813,0.005932171648522941,0.4178090608042581,25952.94,2496.226509,2177.241087,394939.419,-5.549999999999997,5.549999999999997,0.16333333333333352,0,0.17166666666666663,0.4528571428571431,0.9771799572793389,0.4733645628844393,1,1,1,1,1,False,False,False,False,True,5.0,2025-08-07,3,7,8,32
08-08-2025 00:00,Fur_1,3651,6.28,100.797,18.516,21.72,13.1,53.64,89.09%,89.09,154.13299999999998,0.6539611893624337,0.12013001758221796,0.14091725976916042,0.08499153328618791,0.21548260151113027,0.18369594150921215,0.08499153328618791,0.8524861485964019,23.6873349639597,36.221315751249385,1.7200766913174474,581.3693341768576,148.75646357366693,453.5865,51.84479999999999,390.96,45.85,942.2413,149033.82,53.94654999999999,17466.20126773631,2762620.0377966715,2786586.239064408,30931.138184753112,0.00628261131698356,0.41492556100013867,22928.280000000002,2189.3108399999996,1866.3572519999998,368009.847,-4.359999999999999,4.359999999999999,0.2426666666666667,0,0.2483333333333333,0.5842857142857147,1.0,0.5666428571428574,1,1,1,1,1,True,False,False,False,False,1.0,2025-08-08,4,8,8,32
08-08-2025 00:00,Fur_2,3652,8.26,136.822,26.376,29.904,12.4,52.65,84.94%,84.94,205.502,0.6657940068709793,0.12834911582369027,0.14551683195297369,0.06034004535235667,0.21856134087674978,0.19277601414409953,0.06034004535235667,0.8820224424149798,17.77111658280698,26.69161372665497,2.261774370208105,442.13069707860814,146.78942297398564,615.6990000000001,73.8528,538.272,43.4,1271.2238000000002,196075.88,71.92569999999999,17674.12482603576,2726089.283802591,2750263.4086286267,32002.13414741246,0.006441562989889696,0.423428195727613,30165.52,4091.525088,3608.8170720000003,499673.944,-5.350000000000001,5.350000000000001,0.17666666666666658,0,0.2466666666666667,0.0,1.0,0.274,1,1,1,0,0,False,True,False,False,False,2.0,2025-08-08,4,8,8,32
08-08-2025 00:00,Fur_3,3650,8.07,138.595,23.26,29.195,11.6,53.0,83.78%,83.78,202.64999999999998,0.683913150752529,0.11477917591907232,0.14406612385887,0.05724154946952875,0.21064973331902498,0.16782712097963765,0.05724154946952875,0.7967117384239857,18.011349617567237,26.335726207036863,2.210958904109589,452.29238509388045,145.3515914137676,623.6775,65.128,525.51,40.6,1254.9155,191460.75,70.92749999999998,17692.93292446513,2699386.697684256,2723579.630608721,32125.261035724478,0.006511746187027022,0.4187612632085586,29455.5,4046.281025,3223.7197,505871.75,-5.0,5.0,0.2,0,0.25,0.0,1.0,0.275,1,1,1,0,0,False,False,True,False,False,3.0,2025-08-08,4,8,8,32
08-08-2025 00:00,Fur_4,3650,4.9,52.258,9.979,11.238,13.2,51.48,83.92%,83.92,86.675,0.6029189501009519,0.11513123738102105,0.12965676377271415,0.15229304874531294,0.21504840952488785,0.19095640493405017,0.15229304874531294,0.8879693105562102,42.111335448514566,69.84576390512909,1.3424657534246576,744.8978071637127,206.34554369772138,235.161,27.941199999999995,202.284,46.199999999999996,511.58619999999996,116252.50000000001,30.336249999999996,16863.857596110265,3832131.5258148266,3855495.3834109367,45401.50004016647,0.004381366023142824,0.3954055054651592,17885.0,587.275404,521.482582,190741.7,-6.520000000000003,6.520000000000003,0.09866666666666646,0,0.25,0.0,0.8181381920653898,0.238627638413078,1,1,1,0,0,False,False,False,True,False,4.0,2025-08-08,4,8,8,32
08-08-2025 00:00,Fur_5,3646,6.98,130.232,24.35,28.248,15.7,50.91,71.26%,71.26,198.52999999999997,0.655981463758626,0.12265148844003428,0.1422858006346648,0.07908124716667507,0.21690521364253632,0.18697401416722456,0.07908124716667507,0.8620078992492247,18.364982622273715,27.996191197277234,1.9144267690619858,522.3494953654018,128.18757870347054,586.044,68.17999999999999,508.464,54.949999999999996,1217.638,165419.02000000002,69.48549999999999,17523.62723158069,2380626.4616358816,2404650.0888674622,33277.74825446252,0.007307143665831318,0.4175822370852421,25449.08,3678.793536,3171.1492000000003,474825.872,-7.090000000000003,7.090000000000003,0.06066666666666644,0,0.2566666666666667,0.0,1.0,0.277,1,1,1,0,0,False,False,False,False,True,5.0,2025-08-08,4,8,8,32
09-08-2025 00:00,Fur_1,3632,6.88,107.873,21.719,23.394,13.9,52.7,87.48%,87.48,166.88600000000002,0.6463873542418177,0.13014273216447153,0.14017952374674925,0.08329038984696138,0.21686612760499727,0.2013386092781455,0.08329038984696138,0.9284004048730271,21.763359419004587,33.66922182873173,1.8942731277533038,527.906900013532,149.73191280275157,485.42850000000004,60.8132,421.092,48.65,1015.9837,162423.04,58.41010000000001,17393.97296015586,2780735.523479672,2804629.496439828,31697.892138786483,0.0062162859089570045,0.41446727934709976,24988.16,2523.580962,2342.893687,391794.73600000003,-5.299999999999997,5.299999999999997,0.1800000000000002,0,0.28,0.35428571428571487,1.0,0.46114285714285747,1,0,1,1,0,True,False,False,False,False,1.0,2025-08-09,5,9,8,32
09-08-2025 00:00,Fur_2,3637,7.41,117.573,22.496,25.586,15.6,52.55,87.21%,87.21,181.25499999999997,0.6486607266006456,0.12411243827756477,0.14116024385534193,0.08606659126644783,0.21761798867411747,0.1913364446655572,0.08606659126644783,0.8792307949960605,20.06565336128659,30.9339726728588,2.0373934561451748,490.82314563790203,148.68649140713364,529.0785,62.98879999999999,460.548,54.6,1107.2152999999998,175176.105,63.43924999999999,17453.158730596595,2761320.5547039104,2785273.713434507,31575.487058547867,0.006280885214300106,0.4159516220558008,26950.170000000002,3008.222778,2644.9222079999995,427613.001,-5.450000000000003,5.450000000000003,0.16999999999999982,0,0.2716666666666666,0.31571428571428484,1.0,0.4393571428571424,1,1,1,1,1,False,True,False,False,False,2.0,2025-08-09,5,9,8,32
09-08-2025 00:00,Fur_3,3635,7.37,120.565,21.685,25.051,13.9,52.24,85.03%,85.03,181.201,0.6653660851761304,0.11967373248492005,0.13824978890844972,0.07671039343049983,0.20778003394202268,0.17986148401392207,0.07671039343049983,0.8656340718680263,20.060595692076756,30.149711523661832,2.0275103163686383,493.2156725623239,147.8465902506057,542.5425,60.71799999999999,450.91799999999995,48.65,1102.8285,174134.675,63.42034999999999,17389.189747454882,2745722.3903683918,2769611.580115847,32193.555505240576,0.0062933360609077615,0.4088740905770933,26789.95,3020.2738149999996,2614.4520249999996,438253.77499999997,-5.759999999999998,5.759999999999998,0.14933333333333346,0,0.275,0.004285714285714448,1.0,0.28464285714285725,1,1,1,1,1,False,False,True,False,False,3.0,2025-08-09,5,9,8,32
09-08-2025 00:00,Fur_4,3638,6.78,112.196,21.226,23.726,14.1,51.21,83.43%,83.43,171.248,0.6551667756703728,0.12394889283378492,0.13854760347566103,0.08233672802018126,0.21146921270393584,0.18918677859115496,0.08233672802018126,0.8946303256077583,21.244043726058116,32.425398120918764,1.863661352391424,536.5780919501339,144.03461646267402,504.882,59.43279999999999,427.068,49.35,1040.7328,160326.66,59.93679999999999,17363.83657452517,2674928.5914496607,2698792.428024186,31964.85168807516,0.006449461579204494,0.4103531665380393,24665.64,2661.9622959999997,2381.472296,408169.048,-6.789999999999999,6.789999999999999,0.08066666666666672,0,0.27,0.0,1.0,0.281,1,1,1,0,0,False,False,False,True,False,4.0,2025-08-09,5,9,8,32
09-08-2025 00:00,Fur_5,3751,5.04,49.55,9.395,10.285,8.1,51.48,92.03%,92.03,77.32999999999998,0.640760377602483,0.12149230570283204,0.1330014224751067,0.10474589421957844,0.20756810882809065,0.18960645429653977,0.10474589421957844,0.9134661241160793,48.5064011379801,75.70131027848012,1.343641695547854,744.2458840781976,244.4722617354197,222.975,26.305999999999997,185.13,28.349999999999998,462.761,122882.76,27.065499999999993,17097.818255713,4540199.146514937,4563796.9647706505,49057.2607198823,0.003751745472784537,0.4000553201328547,18905.04,509.62174999999996,465.52224999999993,185862.05,-6.520000000000003,6.520000000000003,0.09866666666666646,0,0.08166666666666667,1.0,0.6928718517380408,0.6630743703476081,1,1,1,1,1,False,False,False,False,True,5.0,2025-08-09,5,9,8,32
10-08-2025 00:00,Fur_1,3640,7.04,112.202,22.841,24.369,13.9,53.75,87.25%,87.25,173.312,0.6473989106351551,0.1317912204579025,0.14060769017725258,0.08020217872968981,0.21718863997799825,0.20357034452531736,0.08020217872968981,0.937297347560534,21.00258493353028,32.44148916738125,1.934065934065934,517.0453811015084,147.85819793205314,504.909,63.9548,438.642,48.65,1056.1558,166566.4,60.6592,17411.304468242248,2745937.961595273,2769849.2660635156,31386.393949728223,0.006300797616164256,0.41531940647393123,25625.6,2734.250538,2562.805882,408415.27999999997,-4.25,4.25,0.25,0,0.2666666666666667,0.32142857142857145,1.0,0.4407142857142857,1,0,1,1,0,True,False,False,False,False,1.0,2025-08-10,6,10,8,32
10-08-2025 00:00,Fur_2,3638,8.07,129.797,24.705,28.078,13.2,53.32,87.07%,87.07,195.78,0.6629737460414751,0.12618755746245786,0.14341607927265299,0.06742261722341403,0.2163224094830974,0.19033567655388278,0.06742261722341403,0.8798703298001876,18.582081928695473,28.0283825664046,2.218251786695987,450.80539643055806,149.95740116457247,584.0865,69.17399999999999,505.404,46.199999999999996,1204.8645,190831.29,68.523,17583.35887220349,2784923.1644849177,2809006.5233571213,31895.157526480318,0.006274154484800412,0.4194695752094945,29358.66,3644.440166,3206.6348849999995,472201.486,-4.68,4.68,0.22133333333333335,0,0.27,0.29571428571428476,1.0,0.4288571428571424,1,1,1,1,1,False,True,False,False,False,2.0,2025-08-10,6,10,8,32
10-08-2025 00:00,Fur_3,3639,8.0,129.604,23.765,26.683,12.2,52.11,86.93%,86.93,192.252,0.6741360297942285,0.12361379855606183,0.1387917941035724,0.06345837754613735,0.2058809897388893,0.1833662527131396,0.06345837754613735,0.8906419484075273,18.92828163036015,28.0778368871498,2.198406155537236,454.8749431406321,151.4262530428812,583.2180000000001,66.542,480.294,42.699999999999996,1172.7540000000001,189228.0,67.2882,17428.82110087653,2812201.8422249365,2836130.663325813,32254.414458385225,0.006159397877174374,0.4095436894694027,29112.0,3458.2235320000004,3080.0390600000005,471628.95600000006,-5.890000000000001,5.890000000000001,0.14066666666666663,0,0.2683333333333333,0.2757142857142867,0.9984174563001921,0.41804063411718173,1,1,1,1,1,False,False,True,False,False,3.0,2025-08-10,6,10,8,32
10-08-2025 00:00,Fur_4,3637,7.01,120.682,22.689,25.592,16.9,52.97,82.05%,82.05,185.86300000000003,0.649306209412309,0.12207378553020233,0.13769281675212386,0.09092718830536468,0.21206144899768442,0.18800649485419121,0.09092718830536468,0.8865660797684402,19.56817656015452,30.137054157728127,1.927412702777014,518.8301684978362,137.17291768668318,543.069,63.529199999999996,460.65599999999995,59.14999999999999,1126.4042,165719.905,65.05205000000001,17315.429721277036,2547497.0427526874,2571312.4724739646,30961.01712792251,0.006751148439548461,0.4089615432897001,25495.37,3088.493744,2738.153898,438920.434,-5.030000000000001,5.030000000000001,0.19799999999999993,0,0.2716666666666666,0.0,1.0,0.2815,1,1,1,0,0,False,False,False,True,False,4.0,2025-08-10,6,10,8,32
10-08-2025 00:00,Fur_5,3640,7.02,117.023,22.056,24.81,13.0,52.72,86.85%,86.85,176.889,0.6615617703757724,0.12468836388921867,0.14025744958702913,0.0734924161479798,0.21200960313776263,0.18847576810989491,0.0734924161479798,0.8889963365982936,20.577876521434344,31.104996187886176,1.9285714285714284,518.5184446554922,144.4566931804691,526.6034999999999,61.7568,446.58,45.5,1080.4403,166093.19999999998,61.91115,17451.46552761498,2682767.1590658547,2706718.62459347,30810.68440060865,0.00646298242989209,0.4133314908745999,25552.8,2903.3406299999997,2581.059288,425963.72,-5.280000000000001,5.280000000000001,0.18133333333333326,0,0.2666666666666667,0.26428571428571346,1.0,0.41214285714285676,1,1,1,1,1,False,False,False,False,True,5.0,2025-08-10,6,10,8,32
11-08-2025 00:00,Fur_1,3539,7.02,105.626,21.549,23.177,14.2,54.49,89.70%,89.7,164.552,0.6419004326899704,0.13095556419855123,0.1408490932957363,0.08629490981574213,0.21942513945974343,0.2040122677748635,0.08629490981574213,0.9297579095759628,21.50687928435996,33.505007919404235,1.9836111896015822,504.1309823175239,150.9782925762069,475.317,60.337199999999996,417.186,49.699999999999996,1002.5401999999999,161484.56999999998,57.593199999999996,17407.266830111887,2803882.576415271,2827789.843245383,31177.396287159678,0.006169967567064284,0.4161289492431326,24843.78,2448.093802,2276.134674,373810.414,-3.509999999999998,3.509999999999998,0.29933333333333345,0,0.43500000000000005,0.6714285714285718,0.9998925680806834,0.6661927993304226,1,0,1,1,0,True,False,False,False,False,1.0,2025-08-11,0,11,8,33
11-08-2025 00:00,Fur_2,3534,11.03,183.606,35.824,40.633,13.4,53.36,83.22%,83.22,273.46299999999997,0.6714107575796361,0.1310012689102365,0.1485868289311534,0.04900114457897413,0.22130540275750576,0.1951134483888683,0.04900114457897413,0.8816478999422168,12.923137682245864,19.247736897227014,3.1211092246745897,320.3988830100741,142.54220863517185,826.227,100.3072,731.394,46.9,1704.8282,253370.12999999998,95.71204999999998,17812.053968126274,2647212.446081763,2671524.5000498896,31720.784849796837,0.006683636104580963,0.4290133164151086,38980.02,7460.462598,6577.501343999999,648863.6039999999,-4.640000000000001,4.640000000000001,0.22399999999999995,0,0.44333333333333336,0.0,1.0,0.333,1,1,1,0,0,False,True,False,False,False,2.0,2025-08-11,0,11,8,33
11-08-2025 00:00,Fur_3,3535,10.95,181.807,33.659,37.552,12.1,52.47,83.85%,83.85,265.118,0.6857587941973008,0.12695856184793186,0.14164258933757798,0.04564005461718933,0.2065487016091311,0.18513588483867022,0.04564005461718933,0.8963303979460376,13.333685377831758,19.443695680344018,3.0975954738330973,322.83102074602556,146.00385488725775,818.1315,94.2452,675.936,42.35,1630.6626999999999,251603.62499999997,92.79129999999999,17573.443846567512,2711500.1621919293,2735573.606038497,32240.1132120035,0.006439344035164003,0.4145161350658233,38708.25,6827.216463999999,6119.4418129999995,642687.745,-5.530000000000001,5.530000000000001,0.1646666666666666,0,0.44166666666666665,0.0,1.0,0.3325,1,1,1,0,0,False,False,True,False,False,3.0,2025-08-11,0,11,8,33
11-08-2025 00:00,Fur_4,3537,7.6,131.502,23.941,28.533,14.5,53.0,77.94%,77.94,198.476,0.662558697273222,0.12062415606924766,0.14376045466454382,0.07305669199298656,0.21697768690227,0.1820580661734569,0.07305669199298656,0.8390635110551462,17.82079445373748,26.896929119732558,2.1487135990952786,465.39467560596376,135.43803784840483,591.759,67.03479999999999,513.594,50.75,1223.1378,174727.8,69.4666,17607.566801887526,2515277.84575609,2539385.4125579773,32168.550957157047,0.006951584431964307,0.4198987227767796,26881.199999999997,3752.1465660000003,3148.289382,465122.574,-5.0,5.0,0.2,0,0.43833333333333335,0.0,1.0,0.3315,1,1,1,0,0,False,False,False,True,False,4.0,2025-08-11,0,11,8,33
11-08-2025 00:00,Fur_5,3538,7.63,131.435,24.01,28.4,12.8,53.21,82.69%,82.69,196.645,0.6683871951994711,0.12209819725902006,0.14442269063540897,0.06509191690609982,0.21607638592402034,0.18267584598717354,0.06509191690609982,0.8454225054428696,17.991812657326655,26.918248359126196,2.1565856416054268,463.6958763177095,137.27753057540235,591.4575,67.228,511.2,44.800000000000004,1214.6854999999998,175467.11,68.82575,17648.70706094739,2549439.8535431866,2573588.560604134,30751.446536075207,0.006874989562804166,0.42084967672702117,26994.94,3732.754,3155.75435,465017.03,-4.789999999999999,4.789999999999999,0.21400000000000005,0,0.43666666666666665,0.0,1.0,0.33099999999999996,1,1,1,0,0,False,False,False,False,True,5.0,2025-08-11,0,11,8,33
12-08-2025 00:00,Fur_1,3631,7.14,111.021,22.802,24.672,12.7,55.03,84.29%,84.29,171.195,0.6485060895470078,0.13319314232308188,0.14411635853850874,0.07418440959140161,0.22222822509049436,0.2053845650337813,0.07418440959140161,0.9242055397128104,21.20973159262829,32.705523885521444,1.9664004406499587,508.5433461423885,151.437483571366,499.5945,63.8456,444.096,44.449999999999996,1051.9861,168514.71,59.91824999999999,17557.023110654936,2812410.4091825113,2836467.4322931664,33256.74091092937,0.00620396648749707,0.4221500645303203,25925.34,2739.1101120000003,2531.500842,403117.251,-2.969999999999999,2.969999999999999,0.3353333333333334,0,0.2816666666666666,0.0,0.9983578971841511,0.2841715794368302,1,0,1,0,0,True,False,False,False,False,1.0,2025-08-12,1,12,8,33
